Name,Start,End,Size
FUN_002e6230,0x002E6230,0x002E62EC,188
FUN_002e62f0,0x002E62F0,0x002E63A8,184
FUN_002e63a8,0x002E63A8,0x002E63CC,36
FUN_002e63d0,0x002E63D0,0x002E63F4,36
FUN_002e63f8,0x002E63F8,0x002E6400,8
FUN_002e6400,0x002E6400,0x002E64A8,168
FUN_002e64a8,0x002E64A8,0x002E64C8,32
FUN_002e64c8,0x002E64C8,0x002E663C,372
FUN_002e6640,0x002E6640,0x002E6694,84
FUN_002e6698,0x002E6698,0x002E7244,2988
FUN_002e7248,0x002E7248,0x002E77E0,1432
FUN_002e77e0,0x002E77E0,0x002E8544,3428
FUN_002e8548,0x002E8548,0x002E8C7C,1844
FUN_002e8c80,0x002E8C80,0x002E9B4C,3788
FUN_002e9b50,0x002E9B50,0x002E9DAC,604
FUN_002e9db0,0x002E9DB0,0x002E9E00,80
FUN_002e9e30,0x002E9E30,0x002E9EDC,172
FUN_002e9ee0,0x002E9EE0,0x002EA190,688
FUN_002ea190,0x002EA190,0x002EA228,152
FUN_002ea230,0x002EA230,0x002EA23C,12
FUN_002ea240,0x002EA240,0x002EA5DC,924
FUN_002ea5e0,0x002EA5E0,0x002EA880,672
FUN_002ea888,0x002EA888,0x002EA8DC,84
FUN_002ea8e0,0x002EA8E0,0x002EACD8,1016
FUN_002eacd8,0x002EACD8,0x002EAD94,188
FUN_002ead98,0x002EAD98,0x002EB234,1180
FUN_002eb238,0x002EB238,0x002EB38C,340
FUN_002eb398,0x002EB398,0x002EB8FC,1380
FUN_002eb900,0x002EB900,0x002EBB90,656
FUN_002ebb90,0x002EBB90,0x002EBBB8,40
FUN_002ebbe8,0x002EBBE8,0x002EBC50,104
FUN_002ebc50,0x002EBC50,0x002EBC70,32
FUN_002ebc70,0x002EBC70,0x002EC094,1060
FUN_002ec098,0x002EC098,0x002EC0A0,8
FUN_002ec0a0,0x002EC0A0,0x002EC134,148
FUN_002ec138,0x002EC138,0x002EC194,92
FUN_002ec198,0x002EC198,0x002EC1F8,96
FUN_002ec1f8,0x002EC1F8,0x002EC250,88
FUN_002ec250,0x002EC250,0x002EC2BC,108
FUN_002ec2c0,0x002EC2C0,0x002EC388,200
FUN_002ec388,0x002EC388,0x002EC39C,20
FUN_002ec3a0,0x002EC3A0,0x002EC3BC,28
FUN_002ec3c0,0x002EC3C0,0x002EC53C,380
FUN_002ec540,0x002EC540,0x002EC704,448
FUN_002ec708,0x002EC708,0x002EC718,16
FUN_002ec718,0x002EC718,0x002EC720,8
FUN_002ec720,0x002EC720,0x002EC728,8
FUN_002ec728,0x002EC728,0x002EC764,60
FUN_002ec768,0x002EC768,0x002EC7C8,96
FUN_002ec7c8,0x002EC7C8,0x002EC7F0,40
FUN_002ec7f8,0x002EC7F8,0x002EC86C,116
FUN_002ec870,0x002EC870,0x002EC878,8
FUN_002ec878,0x002EC878,0x002ECA28,432
FUN_002eca28,0x002ECA28,0x002ECA90,104
FUN_002eca90,0x002ECA90,0x002ECAD4,68
FUN_002ecad8,0x002ECAD8,0x002EDA14,3900
FUN_002eda18,0x002EDA18,0x002EDAC8,176
FUN_002edac8,0x002EDAC8,0x002EDB24,92
FUN_002edb28,0x002EDB28,0x002EDE88,864
FUN_002ede88,0x002EDE88,0x002EDEB8,48
FUN_002edeb8,0x002EDEB8,0x002EDF7C,196
FUN_002edf80,0x002EDF80,0x002EE178,504
FUN_002ee178,0x002EE178,0x002EE2A8,304
FUN_002ee2a8,0x002EE2A8,0x002EE364,188
FUN_002ee368,0x002EE368,0x002EE69C,820
FUN_002ee6a0,0x002EE6A0,0x002EE7A4,260
FUN_002ee7a8,0x002EE7A8,0x002EE8D0,296
FUN_002ee8d0,0x002EE8D0,0x002EEC08,824
FUN_002eec08,0x002EEC08,0x002EF0B0,1192
FUN_002ef0b0,0x002EF0B0,0x002EF120,112
FUN_002ef120,0x002EF120,0x002EF1C8,168
FUN_002ef1c8,0x002EF1C8,0x002EF3C4,508
FUN_002ef3c8,0x002EF3C8,0x002EF56C,420
FUN_002ef570,0x002EF570,0x002EF60C,156
FUN_002ef610,0x002EF610,0x002EF670,96
FUN_002ef670,0x002EF670,0x002EF678,8
FUN_002ef678,0x002EF678,0x002EF69C,36
FUN_002ef6a0,0x002EF6A0,0x002EF7C0,288
FUN_002ef7c8,0x002EF7C8,0x002EF884,188
FUN_002ef888,0x002EF888,0x002F008C,2052
FUN_002f0090,0x002F0090,0x002F0308,632
FUN_002f0308,0x002F0308,0x002F0348,64
FUN_002f0358,0x002F0358,0x002F0388,48
FUN_002f0388,0x002F0388,0x002F03A8,32
FUN_002f03a8,0x002F03A8,0x002F0540,408
FUN_002f0540,0x002F0540,0x002F0940,1024
FUN_002f0948,0x002F0948,0x002F0994,76
FUN_002f0998,0x002F0998,0x002F0AF8,352
FUN_002f0af8,0x002F0AF8,0x002F0B2C,52
FUN_002f0b30,0x002F0B30,0x002F0B8C,92
FUN_002f0b90,0x002F0B90,0x002F0BF0,96
FUN_002f0bf0,0x002F0BF0,0x002F0C48,88
FUN_002f0c48,0x002F0C48,0x002F0CFC,180
FUN_002f0d00,0x002F0D00,0x002F0EEC,492
FUN_002f0ef0,0x002F0EF0,0x002F1144,596
FUN_002f1148,0x002F1148,0x002F1198,80
FUN_002f1198,0x002F1198,0x002F15A4,1036
FUN_002f1f18,0x002F1F18,0x002F2070,344
FUN_002f2078,0x002F2078,0x002F20C8,80
FUN_002f20c8,0x002F20C8,0x002F214C,132
FUN_002f2150,0x002F2150,0x002F216C,28
FUN_002f2170,0x002F2170,0x002F21FC,140
FUN_002f2200,0x002F2200,0x002F224C,76
FUN_002f2250,0x002F2250,0x002F22B8,104
FUN_002f22b8,0x002F22B8,0x002F2340,136
FUN_002f2340,0x002F2340,0x002F2430,240
FUN_002f2430,0x002F2430,0x002F2544,276
FUN_002f2548,0x002F2548,0x002F29E8,1184
FUN_002f29e8,0x002F29E8,0x002F2D74,908
FUN_002f2d78,0x002F2D78,0x002F3238,1216
FUN_002f3238,0x002F3238,0x002F39AC,1908
FUN_002f39b0,0x002F39B0,0x002F3AA8,248
FUN_002f3ab0,0x002F3AB0,0x002F3AE4,52
FUN_002f3ae8,0x002F3AE8,0x002F3B20,56
FUN_002f3b20,0x002F3B20,0x002F3B50,48
FUN_002f3b50,0x002F3B50,0x002F3B80,48
FUN_002f3b80,0x002F3B80,0x002F3BB0,48
FUN_002f3bb8,0x002F3BB8,0x002F3DD8,544
FUN_002f3dd8,0x002F3DD8,0x002F3EC8,240
FUN_002f3ec8,0x002F3EC8,0x002F3FAC,228
FUN_002f3fb0,0x002F3FB0,0x002F425C,684
FUN_002f4260,0x002F4260,0x002F428C,44
FUN_002f4290,0x002F4290,0x002F46EC,1116
FUN_002f46f0,0x002F46F0,0x002F476C,124
FUN_002f4770,0x002F4770,0x002F47C0,80
FUN_002f47c0,0x002F47C0,0x002F47E8,40
FUN_002f47e8,0x002F47E8,0x002F4810,40
FUN_002f4810,0x002F4810,0x002F484C,60
FUN_002f4850,0x002F4850,0x002F48A0,80
FUN_002f48d8,0x002F48D8,0x002F4938,96
FUN_002f4938,0x002F4938,0x002F4998,96
FUN_002f49a0,0x002F49A0,0x002F49F4,84
FUN_002f49f8,0x002F49F8,0x002F4A1C,36
FUN_002f4a38,0x002F4A38,0x002F4B14,220
FUN_002f4b18,0x002F4B18,0x002F4B3C,36
FUN_002f4b40,0x002F4B40,0x002F4E84,836
vcs_MissionStreamScopeEnter,0x002F4E88,0x002F4E9C,20
vcs_MissionStreamScopeLeave,0x002F4EA0,0x002F4ED0,48
FUN_002f4ed0,0x002F4ED0,0x002F4EDC,12
FUN_002f4ee0,0x002F4EE0,0x002F4F0C,44
FUN_002f4f10,0x002F4F10,0x002F4F34,36
FUN_002f4f38,0x002F4F38,0x002F4F48,16
FUN_002f4f48,0x002F4F48,0x002F4F54,12
FUN_002f4f58,0x002F4F58,0x002F4F74,28
FUN_002f4f78,0x002F4F78,0x002F4FC4,76
FUN_002f4fc8,0x002F4FC8,0x002F5050,136
FUN_002f5050,0x002F5050,0x002F5088,56
FUN_002f5088,0x002F5088,0x002F50D0,72
FUN_002f50d8,0x002F50D8,0x002F50E8,16
InitializePrimaryRenderStateConfiguration,0x002F5180,0x002F55B8,1080
FUN_002f55b8,0x002F55B8,0x002F5700,328
FUN_002f5700,0x002F5700,0x002F5740,64
FUN_002f5740,0x002F5740,0x002F578C,76
FUN_002f5790,0x002F5790,0x002F57E4,84
FUN_002f57e8,0x002F57E8,0x002F5808,32
FUN_002f5808,0x002F5808,0x002F5978,368
FUN_002f5980,0x002F5980,0x002F5BF4,628
FUN_002f5bf8,0x002F5BF8,0x002F5E18,544
FUN_002f5e18,0x002F5E18,0x002F5E60,72
FUN_002f5e60,0x002F5E60,0x002F5EB4,84
SelectRenderState,0x002F5EB8,0x002F5F20,104
FUN_002f5f20,0x002F5F20,0x002F5F48,40
SetRenderStateSlot,0x002F5F48,0x002F5F70,40
FUN_002f5f70,0x002F5F70,0x002F5FE0,112
FUN_002f5fe0,0x002F5FE0,0x002F6010,48
FUN_002f6010,0x002F6010,0x002F6080,112
FUN_002f6080,0x002F6080,0x002F60DC,92
FUN_002f60f0,0x002F60F0,0x002F6198,168
FUN_002f6198,0x002F6198,0x002F61E8,80
FUN_002f61e8,0x002F61E8,0x002F6268,128
FUN_002f6268,0x002F6268,0x002F6370,264
FUN_002f6370,0x002F6370,0x002F639C,44
FUN_002f63a0,0x002F63A0,0x002F6444,164
FUN_002f6448,0x002F6448,0x002F6494,76
FUN_002f6498,0x002F6498,0x002F6B48,1712
FUN_002f6b48,0x002F6B48,0x002F6C54,268
FUN_002f6c58,0x002F6C58,0x002F6FA8,848
FUN_002f6fa8,0x002F6FA8,0x002F6FC0,24
FUN_002f6fc0,0x002F6FC0,0x002F7048,136
FUN_002f7048,0x002F7048,0x002F70BC,116
FUN_002f70c0,0x002F70C0,0x002F7134,116
FUN_002f7138,0x002F7138,0x002F71E0,168
FUN_002f71e8,0x002F71E8,0x002F7270,136
FUN_002f7270,0x002F7270,0x002F7380,272
FUN_002f7380,0x002F7380,0x002F74A4,292
FUN_002f74a8,0x002F74A8,0x002F7524,124
FUN_002f7528,0x002F7528,0x002F754C,36
FUN_002f7550,0x002F7550,0x002F7564,20
FUN_002f7568,0x002F7568,0x002F759C,52
FUN_002f75a0,0x002F75A0,0x002F75B8,24
FUN_002f75b8,0x002F75B8,0x002F75F4,60
FUN_002f75f8,0x002F75F8,0x002F7600,8
FUN_002f7600,0x002F7600,0x002F760C,12
FUN_002f7610,0x002F7610,0x002F7704,244
FUN_002f7708,0x002F7708,0x002F77FC,244
FUN_002f7800,0x002F7800,0x002F7AE8,744
FUN_002f7ae8,0x002F7AE8,0x002F7D10,552
FUN_002f7d10,0x002F7D10,0x002F7F38,552
FUN_002f7f38,0x002F7F38,0x002F808C,340
FUN_002f8090,0x002F8090,0x002F8204,372
FUN_002f8208,0x002F8208,0x002F8228,32
FUN_002f8228,0x002F8228,0x002F824C,36
FUN_002f8250,0x002F8250,0x002F8280,48
FUN_002f8280,0x002F8280,0x002F8430,432
BuildVif1MicroprogramPacket,0x002F8430,0x002F88EC,1212
ApplyRenderStateCallbacksAndPacketTemplates,0x002F88F0,0x002F955C,3180
FUN_002f9568,0x002F9568,0x002F97C0,600
FUN_002f97c0,0x002F97C0,0x002F99C4,512
FUN_002f99c8,0x002F99C8,0x002F99D0,8
FUN_002f99d0,0x002F99D0,0x002F9C80,688
FUN_002f9c80,0x002F9C80,0x002F9EC0,576
FUN_002f9ec8,0x002F9EC8,0x002F9EFC,52
FUN_002f9f00,0x002F9F00,0x002FA048,328
FUN_002fa048,0x002FA048,0x002FA050,8
FUN_002fa050,0x002FA050,0x002FA134,228
FUN_002fa138,0x002FA138,0x002FA180,72
FUN_002fa180,0x002FA180,0x002FA2D8,344
FUN_002fa2f8,0x002FA2F8,0x002FA304,12
FUN_002fa308,0x002FA308,0x002FA314,12
FUN_002fa318,0x002FA318,0x002FA47C,356
FUN_002fa480,0x002FA480,0x002FA4A0,32
FUN_002fa4a0,0x002FA4A0,0x002FA570,208
FUN_002fa570,0x002FA570,0x002FA590,32
FUN_002fa590,0x002FA590,0x002FA5B0,32
FUN_002fa5b0,0x002FA5B0,0x002FA5D0,32
FUN_002fa5d0,0x002FA5D0,0x002FA5F0,32
FUN_002fa5f0,0x002FA5F0,0x002FA610,32
FUN_002fa610,0x002FA610,0x002FA634,36
FUN_002fa638,0x002FA638,0x002FA65C,36
FUN_002fa660,0x002FA660,0x002FA6F8,152
FUN_002fa6f8,0x002FA6F8,0x002FA718,32
FUN_002fa718,0x002FA718,0x002FA78C,116
FUN_002fa790,0x002FA790,0x002FA804,116
FUN_002fa808,0x002FA808,0x002FA844,60
FUN_002fa848,0x002FA848,0x002FA884,60
FUN_002fa888,0x002FA888,0x002FA8A8,32
FUN_002fa8a8,0x002FA8A8,0x002FA900,88
FUN_002fa900,0x002FA900,0x002FA920,32
FUN_002fa920,0x002FA920,0x002FA99C,124
FUN_002fa9a0,0x002FA9A0,0x002FA9C0,32
FUN_002fa9c0,0x002FA9C0,0x002FA9E8,40
FUN_002fa9e8,0x002FA9E8,0x002FAA50,104
FUN_002faa50,0x002FAA50,0x002FAA74,36
FUN_002faa78,0x002FAA78,0x002FAAA4,44
FUN_002faaa8,0x002FAAA8,0x002FAAC8,32
FUN_002faac8,0x002FAAC8,0x002FAAE8,32
FUN_002faae8,0x002FAAE8,0x002FAB0C,36
FUN_002fab10,0x002FAB10,0x002FAB34,36
FUN_002fab38,0x002FAB38,0x002FAB58,32
FUN_002fab58,0x002FAB58,0x002FAB78,32
FUN_002fab78,0x002FAB78,0x002FABA8,48
FUN_002faba8,0x002FABA8,0x002FABD8,48
FUN_002fabd8,0x002FABD8,0x002FAC0C,52
FUN_002fac10,0x002FAC10,0x002FAC44,52
FUN_002fac48,0x002FAC48,0x002FAC84,60
FUN_002fac90,0x002FAC90,0x002FACC8,56
FUN_002facc8,0x002FACC8,0x002FACF8,48
FUN_002facf8,0x002FACF8,0x002FAD30,56
FUN_002fad30,0x002FAD30,0x002FAD60,48
FUN_002fad60,0x002FAD60,0x002FAD8C,44
FUN_002fad90,0x002FAD90,0x002FADC8,56
FUN_002fadc8,0x002FADC8,0x002FADF8,48
FUN_002fae00,0x002FAE00,0x002FAE20,32
FUN_002fae20,0x002FAE20,0x002FAE40,32
FUN_002fae40,0x002FAE40,0x002FAE64,36
FUN_002fae68,0x002FAE68,0x002FAE8C,36
FUN_002fae90,0x002FAE90,0x002FAEB0,32
FUN_002faeb0,0x002FAEB0,0x002FAED0,32
FUN_002faed0,0x002FAED0,0x002FAEF4,36
FUN_002faef8,0x002FAEF8,0x002FAF1C,36
FUN_002faf20,0x002FAF20,0x002FAF2C,12
FUN_002faf30,0x002FAF30,0x002FAF50,32
FUN_002faf50,0x002FAF50,0x002FAF70,32
FUN_002faf70,0x002FAF70,0x002FAF90,32
FUN_002faf90,0x002FAF90,0x002FAFB0,32
FUN_002fafb0,0x002FAFB0,0x002FAFD0,32
FUN_002fafd0,0x002FAFD0,0x002FAFF0,32
FUN_002faff0,0x002FAFF0,0x002FB010,32
FUN_002fb010,0x002FB010,0x002FB03C,44
FUN_002fb040,0x002FB040,0x002FB07C,60
FUN_002fb080,0x002FB080,0x002FB088,8
FUN_002fb088,0x002FB088,0x002FB0A8,32
InitializePs2RenderBackendState,0x002FB0A8,0x002FB0D4,44
FUN_002fb0d8,0x002FB0D8,0x002FB1A8,208
FUN_002fb1a8,0x002FB1A8,0x002FB1B0,8
FUN_002fb1b0,0x002FB1B0,0x002FB260,176
FUN_002fb260,0x002FB260,0x002FB314,180
FUN_002fb318,0x002FB318,0x002FB328,16
FUN_002fb328,0x002FB328,0x002FB5A0,632
FUN_002fb5a0,0x002FB5A0,0x002FB870,720
FUN_002fb870,0x002FB870,0x002FBBB0,832
FUN_002fbbb0,0x002FBBB0,0x002FBF2C,888
FUN_002fbf30,0x002FBF30,0x002FBF50,32
FUN_002fbf50,0x002FBF50,0x002FBF58,8
FUN_002fbf58,0x002FBF58,0x002FBFE4,140
FUN_002fbfe8,0x002FBFE8,0x002FC048,96
FUN_002fc048,0x002FC048,0x002FC0B4,108
FUN_002fc0b8,0x002FC0B8,0x002FC188,208
PrepareIndexedPrimitiveRenderState,0x002FC188,0x002FC2D8,336
FUN_002fc2d8,0x002FC2D8,0x002FC3CC,244
FUN_002fc3d0,0x002FC3D0,0x002FC3F0,32
FUN_002fc3f0,0x002FC3F0,0x002FC4BC,204
FUN_002fc4c0,0x002FC4C0,0x002FC4C8,8
BuildVifPacketForIndexedPrimitiveList,0x002FC4C8,0x002FCA18,1360
BuildVifPacketForAlternateIndexedPrimitiveList,0x002FCA18,0x002FCE04,1004
FUN_002fce08,0x002FCE08,0x002FCE14,12
FUN_002fce18,0x002FCE18,0x002FCE20,8
FUN_002fce20,0x002FCE20,0x002FCE2C,12
FUN_002fce30,0x002FCE30,0x002FCE38,8
FUN_002fce38,0x002FCE38,0x002FCE40,8
FUN_002fce40,0x002FCE40,0x002FCE48,8
FUN_002fce48,0x002FCE48,0x002FCE50,8
FUN_002fce60,0x002FCE60,0x002FCFE0,384
FUN_002fcfe0,0x002FCFE0,0x002FD0EC,268
FUN_002fd0f0,0x002FD0F0,0x002FD174,132
FUN_002fd178,0x002FD178,0x002FD278,256
FUN_002fd278,0x002FD278,0x002FD844,1484
FUN_002fd848,0x002FD848,0x002FDA18,464
FUN_002fda18,0x002FDA18,0x002FE088,1648
FUN_002fe088,0x002FE088,0x002FE15C,212
FUN_002fe160,0x002FE160,0x002FE46C,780
FUN_002fe9c0,0x002FE9C0,0x00300548,7048
FUN_00300548,0x00300548,0x003007A4,604
FUN_003007a8,0x003007A8,0x003009EC,580
FUN_003009f8,0x003009F8,0x00300D68,880
FUN_00300d68,0x00300D68,0x00301460,1784
FUN_00301460,0x00301460,0x00301468,8
FUN_00301468,0x00301468,0x003016E0,632
FUN_003016e0,0x003016E0,0x003019BC,732
FUN_003019c0,0x003019C0,0x00301C1C,604
FUN_00301c20,0x00301C20,0x00301FB4,916
FUN_00301fb8,0x00301FB8,0x0030239C,996
FUN_003023a0,0x003023A0,0x00302610,624
FUN_00302610,0x00302610,0x00302A94,1156
FUN_00302a98,0x00302A98,0x003035AC,2836
FUN_003035b0,0x003035B0,0x003039DC,1068
FUN_003039e0,0x003039E0,0x00304118,1848
FUN_00304118,0x00304118,0x00304618,1280
FUN_00304618,0x00304618,0x003055E4,4044
FUN_003055e8,0x003055E8,0x00305B54,1388
FUN_00305b58,0x00305B58,0x00306148,1520
FUN_00306148,0x00306148,0x003061D4,140
FUN_003061d8,0x003061D8,0x003061E4,12
FUN_00306860,0x00306860,0x00306FF8,1944
FUN_00306ff8,0x00306FF8,0x003071B8,448
FUN_003071b8,0x003071B8,0x00307730,1400
FUN_00307730,0x00307730,0x00307AE0,944
FUN_00307ae0,0x00307AE0,0x00308998,3768
FUN_00308998,0x00308998,0x003097B8,3616
FUN_003097b8,0x003097B8,0x00309CBC,1284
FUN_00309cc0,0x00309CC0,0x0030A32C,1644
FUN_0030a330,0x0030A330,0x0030A4F8,456
FUN_0030a4f8,0x0030A4F8,0x0030A648,336
FUN_0030a648,0x0030A648,0x0030A700,184
FUN_0030a700,0x0030A700,0x0030A808,264
FUN_0030a808,0x0030A808,0x0030A8E0,216
FUN_0030a8e0,0x0030A8E0,0x0030A9AC,204
FUN_0030a9b0,0x0030A9B0,0x0030ABC8,536
FUN_0030abc8,0x0030ABC8,0x0030ACA4,220
FUN_0030aca8,0x0030ACA8,0x0030AF08,608
FUN_0030af08,0x0030AF08,0x0030AFE8,224
FUN_0030afe8,0x0030AFE8,0x0030B04C,100
FUN_0030b050,0x0030B050,0x0030B074,36
FUN_0030b078,0x0030B078,0x0030B45C,996
FUN_0030b460,0x0030B460,0x0030B4B0,80
FUN_0030b4b0,0x0030B4B0,0x0030B548,152
FUN_0030b580,0x0030B580,0x0030B5D4,84
FUN_0030b5d8,0x0030B5D8,0x0030B5F8,32
FUN_0030b5f8,0x0030B5F8,0x0030B630,56
FUN_0030b630,0x0030B630,0x0030B67C,76
FUN_0030b680,0x0030B680,0x0030B6F4,116
FUN_0030b6f8,0x0030B6F8,0x0030B7C0,200
FUN_0030b7c0,0x0030B7C0,0x0030B808,72
FUN_0030b808,0x0030B808,0x0030B874,108
FUN_0030b878,0x0030B878,0x0030B880,8
FUN_0030b888,0x0030B888,0x0030BBB8,816
FUN_0030bbb8,0x0030BBB8,0x0030BE4C,660
FUN_0030be50,0x0030BE50,0x0030BF74,292
FUN_0030bf78,0x0030BF78,0x0030C040,200
FUN_0030c040,0x0030C040,0x0030C170,304
FUN_0030c170,0x0030C170,0x0030C264,244
FUN_0030c410,0x0030C410,0x0030C478,104
FUN_0030c478,0x0030C478,0x0030C498,32
FUN_0030c498,0x0030C498,0x0030C4C8,48
FUN_0030c4c8,0x0030C4C8,0x0030C4F0,40
FUN_0030c4f0,0x0030C4F0,0x0030C518,40
FUN_0030c518,0x0030C518,0x0030C540,40
FUN_0030c540,0x0030C540,0x0030C568,40
FUN_0030c568,0x0030C568,0x0030C5DC,116
FUN_0030c5e0,0x0030C5E0,0x0030C628,72
FUN_0030c628,0x0030C628,0x0030C6CC,164
FUN_0030c6d0,0x0030C6D0,0x0030C718,72
FUN_0030c718,0x0030C718,0x0030C798,128
FUN_0030c798,0x0030C798,0x0030C8C0,296
FUN_0030c8c0,0x0030C8C0,0x0030C978,184
FUN_0030c978,0x0030C978,0x0030CA40,200
FUN_0030ca40,0x0030CA40,0x0030CA84,68
FUN_0030ca88,0x0030CA88,0x0030CAB4,44
FUN_0030cab4,0x0030CAB4,0x0030CAE0,44
FUN_0030cae0,0x0030CAE0,0x0030CB20,64
FUN_0030cb20,0x0030CB20,0x0030CB40,32
FUN_0030cb58,0x0030CB58,0x0030CB64,12
FUN_0030cb64,0x0030CB64,0x0030CB70,12
FUN_0030cb70,0x0030CB70,0x0030CEBC,844
FUN_0030cec0,0x0030CEC0,0x0030CFDC,284
FUN_0030cfe0,0x0030CFE0,0x0030D030,80
FUN_0030d030,0x0030D030,0x0030D11C,236
FUN_0030d120,0x0030D120,0x0030D1F8,216
FUN_0030d1f8,0x0030D1F8,0x0030D2BC,196
vcs_Opcode00D2_GetObjectHeading,0x0030D2C0,0x0030D3C0,256
vcs_Opcode00D3_SetObjectHeading,0x0030D3C0,0x0030D4E4,292
vcs_Opcode010C_GetObjectCoordinates,0x0030D4E8,0x0030D59C,180
vcs_Opcode010D_SetObjectCoordinates,0x0030D5A0,0x0030D6A8,264
FUN_0030d6a8,0x0030D6A8,0x0030D724,124
vcs_Opcode0117_DontRemoveObject,0x0030D728,0x0030D794,108
vcs_Opcode01AA_CreateObject,0x0030D798,0x0030DAD4,828
FUN_0030dad8,0x0030DAD8,0x0030DCB4,476
FUN_0030dcb8,0x0030DCB8,0x0030E4AC,2036
FUN_0030e4b0,0x0030E4B0,0x0030ECCC,2076
FUN_0030ecd0,0x0030ECD0,0x0030F5FC,2348
FUN_0030f600,0x0030F600,0x0030F68C,140
FUN_0030f690,0x0030F690,0x0030F6FC,108
FUN_0030f700,0x0030F700,0x0030FA24,804
FUN_0030fa28,0x0030FA28,0x0030FB0C,228
FUN_0030fb10,0x0030FB10,0x0030FB8C,124
vcs_Opcode0225_SetObjectCollision,0x0030FB90,0x0030FC0C,124
FUN_0030fc10,0x0030FC10,0x0030FCCC,188
FUN_0030fcd0,0x0030FCD0,0x0030FD7C,172
FUN_0030fd80,0x0030FD80,0x0030FE5C,220
FUN_0030fe60,0x0030FE60,0x0030FFD4,372
FUN_0030ffd8,0x0030FFD8,0x00310060,136
vcs_Opcode02AC_SetObjectRotation,0x00310060,0x003102B4,596
FUN_003102b8,0x003102B8,0x00310344,140
FUN_00310348,0x00310348,0x00310414,204
FUN_00310418,0x00310418,0x0031050C,244
FUN_00310510,0x00310510,0x00310558,72
FUN_00310558,0x00310558,0x00310640,232
FUN_00310640,0x00310640,0x003106A8,104
FUN_003106a8,0x003106A8,0x0031077C,212
FUN_00310780,0x00310780,0x00310884,260
FUN_00310888,0x00310888,0x0031092C,164
FUN_00310930,0x00310930,0x00310A20,240
FUN_00310a20,0x00310A20,0x00310A98,120
FUN_00310a98,0x00310A98,0x00310BA4,268
FUN_00310ba8,0x00310BA8,0x00310BFC,84
FUN_00310c00,0x00310C00,0x00310D40,320
FUN_00310d40,0x00310D40,0x00310D98,88
FUN_00310d98,0x00310D98,0x00310FDC,580
FUN_00310fe0,0x00310FE0,0x00311070,144
FUN_00311070,0x00311070,0x003110D4,100
FUN_003110d8,0x003110D8,0x00311330,600
FUN_00311330,0x00311330,0x003113C8,152
FUN_003113c8,0x003113C8,0x003113E8,32
FUN_003113e8,0x003113E8,0x0031152C,324
FUN_00311530,0x00311530,0x003115C0,144
FUN_003115c0,0x003115C0,0x00311640,128
FUN_00311640,0x00311640,0x003116B4,116
FUN_003116b8,0x003116B8,0x00311854,412
FUN_00311858,0x00311858,0x003118E8,144
FUN_003118e8,0x003118E8,0x00311908,32
FUN_00311908,0x00311908,0x00311A00,248
FUN_00311a00,0x00311A00,0x00311B9C,412
vcs_Opcode0559_SetObjectFlag10000000,0x00311BA0,0x00311BF8,88
FUN_00311bf8,0x00311BF8,0x00311E84,652
FUN_00311e90,0x00311E90,0x00311F94,260
FUN_00311f98,0x00311F98,0x00312250,696
FUN_00312250,0x00312250,0x00312630,992
FUN_00312630,0x00312630,0x00312740,272
FUN_00312740,0x00312740,0x003129BC,636
FUN_003129c0,0x003129C0,0x00312CD8,64
FUN_00312ce0,0x00312CE0,0x00312D20,64
FUN_00312d20,0x00312D20,0x00312D74,84
FUN_00312d78,0x00312D78,0x00312E8C,276
FUN_00312e90,0x00312E90,0x00312EB0,32
FUN_00312ec0,0x00312EC0,0x0031348C,1484
FUN_00313490,0x00313490,0x003134F8,104
FUN_003134f8,0x003134F8,0x00313570,120
FUN_00313570,0x00313570,0x003135CC,92
FUN_003135d0,0x003135D0,0x0031362C,92
FUN_00313630,0x00313630,0x0031365C,44
FUN_00313660,0x00313660,0x00315798,8504
FUN_00315798,0x00315798,0x003157A0,8
FUN_003157a0,0x003157A0,0x0031586C,204
FUN_00315880,0x00315880,0x003158D8,88
FUN_003158d8,0x003158D8,0x0031598C,180
FUN_00315990,0x00315990,0x003159BC,44
FUN_003159c0,0x003159C0,0x00315BB4,500
FUN_00315bb8,0x00315BB8,0x00315C30,120
FUN_00315c30,0x00315C30,0x00315CC0,144
FUN_00315cc0,0x00315CC0,0x00315D50,144
FUN_00315d50,0x00315D50,0x00315D84,52
FUN_00315d88,0x00315D88,0x00315DB0,40
FUN_00315db0,0x00315DB0,0x00315E68,184
FUN_00315e68,0x00315E68,0x00315F58,240
FUN_00315f58,0x00315F58,0x00315FDC,132
FUN_00315fe0,0x00315FE0,0x00315FE8,8
FUN_00315fe8,0x00315FE8,0x00316040,88
FUN_00316040,0x00316040,0x0031606C,44
FUN_00316070,0x00316070,0x003160A0,48
FUN_003160a0,0x003160A0,0x003160A8,8
FUN_003160a8,0x003160A8,0x00316108,96
FUN_00316108,0x00316108,0x00316130,40
FUN_00316130,0x00316130,0x003161A0,112
FUN_003161a0,0x003161A0,0x003161CC,44
FUN_003161d0,0x003161D0,0x003161E0,16
FUN_003161e0,0x003161E0,0x003161F0,16
FUN_003161f0,0x003161F0,0x00316204,20
FUN_00316208,0x00316208,0x003163A4,412
FUN_003163a8,0x003163A8,0x00316478,208
FUN_00316478,0x00316478,0x00316548,208
FUN_00316548,0x00316548,0x00316564,28
